policy_id,simple_question,risk_category,source,created_at,similarity
GDPR_Art_55_2e,What are the obligations regarding demonstrated to the satisfaction of the competent supervisory?,Medium Risk,template,2025-11-11T12:59:05.607176,0.715
GDPR_Art_55_2e,Can we process demonstrated to the satisfaction of the competent supervisory data under this law?,Medium Risk,template,2025-11-11T12:59:05.607187,0.548
GDPR_Art_55_2e,Who is responsible for ensuring demonstrated to the satisfaction of the competent supervisory compliance?,Medium Risk,template,2025-11-11T12:59:05.607197,0.615
GDPR_Art_55_2e,Does this law prohibit demonstrated to the satisfaction of the competent supervisory?,Medium Risk,template,2025-11-11T12:59:05.607207,0.666
GDPR_Art_55_2e,What penalties apply if demonstrated to the satisfaction of the competent supervisory is violated?,Medium Risk,template,2025-11-11T12:59:05.607217,0.641
GDPR_Art_55_2e,How can we meet GDPR_Art_55_2e requirements on demonstrated to the satisfaction of the competent supervisory?,Medium Risk,template,2025-11-11T12:59:05.607228,0.506
GDPR_Art_55_3_Intro,What does GDPR_Art_55_3_Intro say about The accreditation of certification bodies as referred to?,Medium Risk,template,2025-11-11T12:59:05.883138,0.697
GDPR_Art_55_3_Intro,Do we need to comply with GDPR_Art_55_3_Intro when handling The accreditation of certification bodies as referred to?,Medium Risk,template,2025-11-11T12:59:05.883169,0.664
GDPR_Art_55_3_Intro,Is The accreditation of certification bodies as referred to allowed under the GDPR_Art_55_3_Intro?,Medium Risk,template,2025-11-11T12:59:05.883187,0.69
GDPR_Art_55_3_Intro,Are there transparency requirements for The accreditation of certification bodies as referred to?,Medium Risk,template,2025-11-11T12:59:05.883202,0.699
GDPR_Art_55_3_Intro,What are the obligations regarding The accreditation of certification bodies as referred to?,Medium Risk,template,2025-11-11T12:59:05.883216,0.805
GDPR_Art_55_3_Intro,Can we process The accreditation of certification bodies as referred to data under this law?,Medium Risk,template,2025-11-11T12:59:05.883233,0.66
GDPR_Art_55_3_Intro,Who is responsible for ensuring The accreditation of certification bodies as referred to compliance?,Medium Risk,template,2025-11-11T12:59:05.883256,0.747
GDPR_Art_55_3_Intro,Does this law prohibit The accreditation of certification bodies as referred to?,Medium Risk,template,2025-11-11T12:59:05.883270,0.726
GDPR_Art_55_3_Intro,What penalties apply if The accreditation of certification bodies as referred to is violated?,Medium Risk,template,2025-11-11T12:59:05.883285,0.691
GDPR_Art_55_3_Intro,How can we meet GDPR_Art_55_3_Intro requirements on The accreditation of certification bodies as referred to?,Medium Risk,template,2025-11-11T12:59:05.883300,0.664
GDPR_Art_55_3b,What does GDPR_Art_55_3b say about of paragraph 1 of this Article those requirements?,Medium Risk,template,2025-11-11T12:59:06.168845,0.55
GDPR_Art_55_3b,Do we need to comply with GDPR_Art_55_3b when handling of paragraph 1 of this Article those requirements?,Medium Risk,template,2025-11-11T12:59:06.168869,0.464
GDPR_Art_55_3b,Is of paragraph 1 of this Article those requirements allowed under the GDPR_Art_55_3b?,Medium Risk,template,2025-11-11T12:59:06.168882,0.553
GDPR_Art_55_3b,Are there transparency requirements for of paragraph 1 of this Article those requirements?,Medium Risk,template,2025-11-11T12:59:06.168894,0.422
GDPR_Art_55_3b,What are the obligations regarding of paragraph 1 of this Article those requirements?,Medium Risk,template,2025-11-11T12:59:06.168904,0.589
GDPR_Art_55_3b,Can we process of paragraph 1 of this Article those requirements data under this law?,Medium Risk,template,2025-11-11T12:59:06.168914,0.539
GDPR_Art_55_3b,Who is responsible for ensuring of paragraph 1 of this Article those requirements compliance?,Medium Risk,template,2025-11-11T12:59:06.168930,0.556
GDPR_Art_55_3b,Does this law prohibit of paragraph 1 of this Article those requirements?,Medium Risk,template,2025-11-11T12:59:06.168939,0.458
GDPR_Art_55_3b,What penalties apply if of paragraph 1 of this Article those requirements is violated?,Medium Risk,template,2025-11-11T12:59:06.168949,0.424
GDPR_Art_55_3b,How can we meet GDPR_Art_55_3b requirements on of paragraph 1 of this Article those requirements?,Medium Risk,template,2025-11-11T12:59:06.168960,0.528
GDPR_Art_55_4,What does GDPR_Art_55_4 say about The certification bodies referred to in paragraph 1?,Medium Risk,template,2025-11-11T12:59:06.474846,0.686
GDPR_Art_55_4,Do we need to comply with GDPR_Art_55_4 when handling The certification bodies referred to in paragraph 1?,Medium Risk,template,2025-11-11T12:59:06.474877,0.627
GDPR_Art_55_4,Is The certification bodies referred to in paragraph 1 allowed under the GDPR_Art_55_4?,Medium Risk,template,2025-11-11T12:59:06.474894,0.667
GDPR_Art_55_4,Are there transparency requirements for The certification bodies referred to in paragraph 1?,Medium Risk,template,2025-11-11T12:59:06.474909,0.662
GDPR_Art_55_4,What are the obligations regarding The certification bodies referred to in paragraph 1?,Medium Risk,template,2025-11-11T12:59:06.474923,0.794
GDPR_Art_55_4,Can we process The certification bodies referred to in paragraph 1 data under this law?,Medium Risk,template,2025-11-11T12:59:06.474938,0.671
GDPR_Art_55_4,Who is responsible for ensuring The certification bodies referred to in paragraph 1 compliance?,Medium Risk,template,2025-11-11T12:59:06.474953,0.785
GDPR_Art_55_4,Does this law prohibit The certification bodies referred to in paragraph 1?,Medium Risk,template,2025-11-11T12:59:06.474966,0.71
GDPR_Art_55_4,What penalties apply if The certification bodies referred to in paragraph 1 is violated?,Medium Risk,template,2025-11-11T12:59:06.474979,0.683
GDPR_Art_55_4,How can we meet GDPR_Art_55_4 requirements on The certification bodies referred to in paragraph 1?,Medium Risk,template,2025-11-11T12:59:06.474994,0.64
GDPR_Art_55_5,What does GDPR_Art_55_5 say about Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting?,Medium Risk,template,2025-11-11T12:59:06.764606,0.788
GDPR_Art_55_5,Do we need to comply with GDPR_Art_55_5 when handling Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting?,Medium Risk,template,2025-11-11T12:59:06.764670,0.711
GDPR_Art_55_5,Is Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting allowed under the GDPR_Art_55_5?,Medium Risk,template,2025-11-11T12:59:06.764690,0.78
GDPR_Art_55_5,Are there transparency requirements for Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting?,Medium Risk,template,2025-11-11T12:59:06.764707,0.796
GDPR_Art_55_5,What are the obligations regarding Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting?,Medium Risk,template,2025-11-11T12:59:06.764724,0.863
GDPR_Art_55_5,Can we process Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting data under this law?,Medium Risk,template,2025-11-11T12:59:06.764743,0.794
GDPR_Art_55_5,Who is responsible for ensuring Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting compliance?,Medium Risk,template,2025-11-11T12:59:06.764762,0.845
GDPR_Art_55_5,Does this law prohibit Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting?,Medium Risk,template,2025-11-11T12:59:06.764779,0.799
GDPR_Art_55_5,What penalties apply if Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting is violated?,Medium Risk,template,2025-11-11T12:59:06.764795,0.797
GDPR_Art_55_5,How can we meet GDPR_Art_55_5 requirements on Thecertificationbodiesreferredtoinparagraph1shallprovidethecompetent supervisory authorities with the reasons for granting?,Medium Risk,template,2025-11-11T12:59:06.764813,0.729
GDPR_Art_55_6,What does GDPR_Art_55_6 say about The requirements referred to in paragraph 3 of?,Medium Risk,template,2025-11-11T12:59:07.162322,0.498
GDPR_Art_55_6,Do we need to comply with GDPR_Art_55_6 when handling The requirements referred to in paragraph 3 of?,Medium Risk,template,2025-11-11T12:59:07.162344,0.417
GDPR_Art_55_6,Is The requirements referred to in paragraph 3 of allowed under the GDPR_Art_55_6?,Medium Risk,template,2025-11-11T12:59:07.162355,0.484
GDPR_Art_55_6,Are there transparency requirements for The requirements referred to in paragraph 3 of?,Medium Risk,template,2025-11-11T12:59:07.162365,0.469
GDPR_Art_55_6,What are the obligations regarding The requirements referred to in paragraph 3 of?,Medium Risk,template,2025-11-11T12:59:07.162374,0.561
GDPR_Art_55_6,Can we process The requirements referred to in paragraph 3 of data under this law?,Medium Risk,template,2025-11-11T12:59:07.162384,0.481
GDPR_Art_55_6,Who is responsible for ensuring The requirements referred to in paragraph 3 of compliance?,Medium Risk,template,2025-11-11T12:59:07.162395,0.54
GDPR_Art_55_6,Does this law prohibit The requirements referred to in paragraph 3 of?,Medium Risk,template,2025-11-11T12:59:07.162405,0.434
GDPR_Art_55_6,What penalties apply if The requirements referred to in paragraph 3 of is violated?,Medium Risk,template,2025-11-11T12:59:07.162414,0.361
GDPR_Art_55_6,How can we meet GDPR_Art_55_6 requirements on The requirements referred to in paragraph 3 of?,Medium Risk,template,2025-11-11T12:59:07.162444,0.478
GDPR_Art_55_7,What does GDPR_Art_55_7 say about Without prejudice to Chapter VIII the competent supervisory?,Medium Risk,template,2025-11-11T12:59:07.478909,0.477
GDPR_Art_55_7,Do we need to comply with GDPR_Art_55_7 when handling Without prejudice to Chapter VIII the competent supervisory?,Medium Risk,template,2025-11-11T12:59:07.478942,0.5
GDPR_Art_55_7,Is Without prejudice to Chapter VIII the competent supervisory allowed under the GDPR_Art_55_7?,Medium Risk,template,2025-11-11T12:59:07.478966,0.509
GDPR_Art_55_7,Are there transparency requirements for Without prejudice to Chapter VIII the competent supervisory?,Medium Risk,template,2025-11-11T12:59:07.478984,0.527
GDPR_Art_55_7,What are the obligations regarding Without prejudice to Chapter VIII the competent supervisory?,Medium Risk,template,2025-11-11T12:59:07.479000,0.579
GDPR_Art_55_7,Can we process Without prejudice to Chapter VIII the competent supervisory data under this law?,Medium Risk,template,2025-11-11T12:59:07.479016,0.512
GDPR_Art_55_7,Who is responsible for ensuring Without prejudice to Chapter VIII the competent supervisory compliance?,Medium Risk,template,2025-11-11T12:59:07.479033,0.55
GDPR_Art_55_7,Does this law prohibit Without prejudice to Chapter VIII the competent supervisory?,Medium Risk,template,2025-11-11T12:59:07.479050,0.565
GDPR_Art_55_7,What penalties apply if Without prejudice to Chapter VIII the competent supervisory is violated?,Medium Risk,template,2025-11-11T12:59:07.479066,0.599
GDPR_Art_55_7,How can we meet GDPR_Art_55_7 requirements on Without prejudice to Chapter VIII the competent supervisory?,Medium Risk,template,2025-11-11T12:59:07.479082,0.427
GDPR_Art_55_8,What does GDPR_Art_55_8 say about TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of?,Medium Risk,template,2025-11-11T12:59:07.765076,0.712
GDPR_Art_55_8,Do we need to comply with GDPR_Art_55_8 when handling TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of?,Medium Risk,template,2025-11-11T12:59:07.765132,0.69
GDPR_Art_55_8,Is TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of allowed under the GDPR_Art_55_8?,Medium Risk,template,2025-11-11T12:59:07.765152,0.722
GDPR_Art_55_8,Are there transparency requirements for TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of?,Medium Risk,template,2025-11-11T12:59:07.765171,0.671
GDPR_Art_55_8,What are the obligations regarding TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of?,Medium Risk,template,2025-11-11T12:59:07.765209,0.742
GDPR_Art_55_8,Can we process TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of data under this law?,Medium Risk,template,2025-11-11T12:59:07.765226,0.753
GDPR_Art_55_8,Who is responsible for ensuring TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of compliance?,Medium Risk,template,2025-11-11T12:59:07.765243,0.739
GDPR_Art_55_8,Does this law prohibit TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of?,Medium Risk,template,2025-11-11T12:59:07.765257,0.646
GDPR_Art_55_8,What penalties apply if TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of is violated?,Medium Risk,template,2025-11-11T12:59:07.765272,0.643
GDPR_Art_55_8,How can we meet GDPR_Art_55_8 requirements on TheCommissionshallbeempoweredtoadoptdelegatedactsinaccordance with Article 92 for the purpose of?,Medium Risk,template,2025-11-11T12:59:07.765288,0.706
GDPR_Art_55_9,What does GDPR_Art_55_9 say about The Commission may adopt implementing acts laying down?,Medium Risk,template,2025-11-11T12:59:08.144117,0.43
GDPR_Art_55_9,Do we need to comply with GDPR_Art_55_9 when handling The Commission may adopt implementing acts laying down?,Medium Risk,template,2025-11-11T12:59:08.144147,0.471
GDPR_Art_55_9,Is The Commission may adopt implementing acts laying down allowed under the GDPR_Art_55_9?,Medium Risk,template,2025-11-11T12:59:08.144162,0.462
GDPR_Art_55_9,Are there transparency requirements for The Commission may adopt implementing acts laying down?,Medium Risk,template,2025-11-11T12:59:08.144176,0.356
GDPR_Art_55_9,What are the obligations regarding The Commission may adopt implementing acts laying down?,Medium Risk,template,2025-11-11T12:59:08.144191,0.362
GDPR_Art_55_9,Can we process The Commission may adopt implementing acts laying down data under this law?,Medium Risk,template,2025-11-11T12:59:08.144206,0.47
GDPR_Art_55_9,Who is responsible for ensuring The Commission may adopt implementing acts laying down compliance?,Medium Risk,template,2025-11-11T12:59:08.144221,0.419
GDPR_Art_55_9,Does this law prohibit The Commission may adopt implementing acts laying down?,Medium Risk,template,2025-11-11T12:59:08.144235,0.265
GDPR_Art_55_9,What penalties apply if The Commission may adopt implementing acts laying down is violated?,Medium Risk,template,2025-11-11T12:59:08.144250,0.357
GDPR_Art_55_9,How can we meet GDPR_Art_55_9 requirements on The Commission may adopt implementing acts laying down?,Medium Risk,template,2025-11-11T12:59:08.144267,0.45
GDPR_Art_55_1,What does GDPR_Art_55_1 say about A transfer of personal data to a third?,Medium Risk,template,2025-11-11T12:59:08.434319,0.61
GDPR_Art_55_1,Do we need to comply with GDPR_Art_55_1 when handling A transfer of personal data to a third?,Medium Risk,template,2025-11-11T12:59:08.434352,0.607
GDPR_Art_55_1,Is A transfer of personal data to a third allowed under the GDPR_Art_55_1?,Medium Risk,template,2025-11-11T12:59:08.434363,0.635
GDPR_Art_55_1,Are there transparency requirements for A transfer of personal data to a third?,Medium Risk,template,2025-11-11T12:59:08.434373,0.659
GDPR_Art_55_1,What are the obligations regarding A transfer of personal data to a third?,Medium Risk,template,2025-11-11T12:59:08.434383,0.674
GDPR_Art_55_1,Can we process A transfer of personal data to a third data under this law?,Medium Risk,template,2025-11-11T12:59:08.434393,0.599
GDPR_Art_55_1,Who is responsible for ensuring A transfer of personal data to a third compliance?,Medium Risk,template,2025-11-11T12:59:08.434403,0.677
GDPR_Art_55_1,Does this law prohibit A transfer of personal data to a third?,Medium Risk,template,2025-11-11T12:59:08.434413,0.615
GDPR_Art_55_1,What penalties apply if A transfer of personal data to a third is violated?,Medium Risk,template,2025-11-11T12:59:08.434422,0.59
GDPR_Art_55_1,How can we meet GDPR_Art_55_1 requirements on A transfer of personal data to a third?,Medium Risk,template,2025-11-11T12:59:08.434433,0.616
GDPR_Art_55_2_Intro,What does GDPR_Art_55_2_Intro say about When assessing the adequacy of the level of?,Medium Risk,template,2025-11-11T12:59:08.728567,0.498
GDPR_Art_55_2_Intro,Do we need to comply with GDPR_Art_55_2_Intro when handling When assessing the adequacy of the level of?,Medium Risk,template,2025-11-11T12:59:08.728596,0.45
GDPR_Art_55_2_Intro,Is When assessing the adequacy of the level of allowed under the GDPR_Art_55_2_Intro?,Medium Risk,template,2025-11-11T12:59:08.728650,0.513
GDPR_Art_55_2_Intro,Are there transparency requirements for When assessing the adequacy of the level of?,Medium Risk,template,2025-11-11T12:59:08.728675,0.515
GDPR_Art_55_2_Intro,What are the obligations regarding When assessing the adequacy of the level of?,Medium Risk,template,2025-11-11T12:59:08.728689,0.596
GDPR_Art_55_2_Intro,Can we process When assessing the adequacy of the level of data under this law?,Medium Risk,template,2025-11-11T12:59:08.728704,0.462
GDPR_Art_55_2_Intro,Who is responsible for ensuring When assessing the adequacy of the level of compliance?,Medium Risk,template,2025-11-11T12:59:08.728720,0.584
GDPR_Art_55_2_Intro,Does this law prohibit When assessing the adequacy of the level of?,Medium Risk,template,2025-11-11T12:59:08.728735,0.505
GDPR_Art_55_2_Intro,What penalties apply if When assessing the adequacy of the level of is violated?,Medium Risk,template,2025-11-11T12:59:08.728751,0.521
GDPR_Art_55_2_Intro,How can we meet GDPR_Art_55_2_Intro requirements on When assessing the adequacy of the level of?,Medium Risk,template,2025-11-11T12:59:08.728768,0.448
GDPR_Art_55_2a,What does GDPR_Art_55_2a say about the rule of law respect for human rights?,Medium Risk,template,2025-11-11T12:59:09.030523,0.557
GDPR_Art_55_2a,Do we need to comply with GDPR_Art_55_2a when handling the rule of law respect for human rights?,Medium Risk,template,2025-11-11T12:59:09.030553,0.517
GDPR_Art_55_2a,Is the rule of law respect for human rights allowed under the GDPR_Art_55_2a?,Medium Risk,template,2025-11-11T12:59:09.030569,0.558
GDPR_Art_55_2a,Are there transparency requirements for the rule of law respect for human rights?,Medium Risk,template,2025-11-11T12:59:09.030585,0.509
GDPR_Art_55_2a,What are the obligations regarding the rule of law respect for human rights?,Medium Risk,template,2025-11-11T12:59:09.030600,0.533
GDPR_Art_55_2a,Can we process the rule of law respect for human rights data under this law?,Medium Risk,template,2025-11-11T12:59:09.030651,0.645
GDPR_Art_55_2a,Who is responsible for ensuring the rule of law respect for human rights compliance?,Medium Risk,template,2025-11-11T12:59:09.030668,0.538
GDPR_Art_55_2a,Does this law prohibit the rule of law respect for human rights?,Medium Risk,template,2025-11-11T12:59:09.030682,0.408
GDPR_Art_55_2a,What penalties apply if the rule of law respect for human rights is violated?,Medium Risk,template,2025-11-11T12:59:09.030696,0.437
GDPR_Art_55_2a,How can we meet GDPR_Art_55_2a requirements on the rule of law respect for human rights?,Medium Risk,template,2025-11-11T12:59:09.030710,0.569
GDPR_Art_55_2b,What does GDPR_Art_55_2b say about the existence and effective functioning of one or?,Medium Risk,template,2025-11-11T12:59:09.312096,0.32
GDPR_Art_55_2b,Do we need to comply with GDPR_Art_55_2b when handling the existence and effective functioning of one or?,Medium Risk,template,2025-11-11T12:59:09.312125,0.327
GDPR_Art_55_2b,Is the existence and effective functioning of one or allowed under the GDPR_Art_55_2b?,Medium Risk,template,2025-11-11T12:59:09.312141,0.331
GDPR_Art_55_2b,Are there transparency requirements for the existence and effective functioning of one or?,Medium Risk,template,2025-11-11T12:59:09.312159,0.333
GDPR_Art_55_2b,What are the obligations regarding the existence and effective functioning of one or?,Medium Risk,template,2025-11-11T12:59:09.312175,0.433
GDPR_Art_55_2b,Can we process the existence and effective functioning of one or data under this law?,Medium Risk,template,2025-11-11T12:59:09.312190,0.229
GDPR_Art_55_2b,Who is responsible for ensuring the existence and effective functioning of one or compliance?,Medium Risk,template,2025-11-11T12:59:09.312205,0.615
GDPR_Art_55_2b,Does this law prohibit the existence and effective functioning of one or?,Medium Risk,template,2025-11-11T12:59:09.312218,0.301
GDPR_Art_55_2b,What penalties apply if the existence and effective functioning of one or is violated?,Medium Risk,template,2025-11-11T12:59:09.312231,0.327
GDPR_Art_55_2b,How can we meet GDPR_Art_55_2b requirements on the existence and effective functioning of one or?,Medium Risk,template,2025-11-11T12:59:09.312246,0.3
GDPR_Art_55_2c,What does GDPR_Art_55_2c say about the international commitments the third country or international?,Medium Risk,template,2025-11-11T12:59:09.612727,0.739
GDPR_Art_55_2c,Do we need to comply with GDPR_Art_55_2c when handling the international commitments the third country or international?,Medium Risk,template,2025-11-11T12:59:09.612762,0.673
GDPR_Art_55_2c,Is the international commitments the third country or international allowed under the GDPR_Art_55_2c?,Medium Risk,template,2025-11-11T12:59:09.612781,0.717
GDPR_Art_55_2c,Are there transparency requirements for the international commitments the third country or international?,Medium Risk,template,2025-11-11T12:59:09.612796,0.773
GDPR_Art_55_2c,What are the obligations regarding the international commitments the third country or international?,Medium Risk,template,2025-11-11T12:59:09.612832,0.86
GDPR_Art_55_2c,Can we process the international commitments the third country or international data under this law?,Medium Risk,template,2025-11-11T12:59:09.612859,0.766
GDPR_Art_55_2c,Who is responsible for ensuring the international commitments the third country or international compliance?,Medium Risk,template,2025-11-11T12:59:09.612875,0.801
GDPR_Art_55_2c,Does this law prohibit the international commitments the third country or international?,Medium Risk,template,2025-11-11T12:59:09.612889,0.702
GDPR_Art_55_2c,What penalties apply if the international commitments the third country or international is violated?,Medium Risk,template,2025-11-11T12:59:09.612904,0.666
GDPR_Art_55_2c,How can we meet GDPR_Art_55_2c requirements on the international commitments the third country or international?,Medium Risk,template,2025-11-11T12:59:09.612925,0.709
GDPR_Art_55_3_Intro,What does GDPR_Art_55_3_Intro say about The Commission after assessing the adequacy of the?,Medium Risk,template,2025-11-11T12:59:09.891162,0.515
GDPR_Art_55_3_Intro,Do we need to comply with GDPR_Art_55_3_Intro when handling The Commission after assessing the adequacy of the?,Medium Risk,template,2025-11-11T12:59:09.891192,0.518
GDPR_Art_55_3_Intro,Is The Commission after assessing the adequacy of the allowed under the GDPR_Art_55_3_Intro?,Medium Risk,template,2025-11-11T12:59:09.891212,0.547
GDPR_Art_55_3_Intro,Are there transparency requirements for The Commission after assessing the adequacy of the?,Medium Risk,template,2025-11-11T12:59:09.891228,0.461
GDPR_Art_55_3_Intro,What are the obligations regarding The Commission after assessing the adequacy of the?,Medium Risk,template,2025-11-11T12:59:09.891243,0.597
GDPR_Art_55_3_Intro,Can we process The Commission after assessing the adequacy of the data under this law?,Medium Risk,template,2025-11-11T12:59:09.891259,0.5
GDPR_Art_55_3_Intro,Who is responsible for ensuring The Commission after assessing the adequacy of the compliance?,Medium Risk,template,2025-11-11T12:59:09.891276,0.655
GDPR_Art_55_3_Intro,Does this law prohibit The Commission after assessing the adequacy of the?,Medium Risk,template,2025-11-11T12:59:09.891290,0.539
GDPR_Art_55_3_Intro,What penalties apply if The Commission after assessing the adequacy of the is violated?,Medium Risk,template,2025-11-11T12:59:09.891304,0.501
GDPR_Art_55_3_Intro,How can we meet GDPR_Art_55_3_Intro requirements on The Commission after assessing the adequacy of the?,Medium Risk,template,2025-11-11T12:59:09.891319,0.499
GDPR_Art_55_3b,What does GDPR_Art_55_3b say about of paragraph 2 of this Article The implementing?,Medium Risk,template,2025-11-11T12:59:10.195427,0.516
GDPR_Art_55_3b,Do we need to comply with GDPR_Art_55_3b when handling of paragraph 2 of this Article The implementing?,Medium Risk,template,2025-11-11T12:59:10.195456,0.493
GDPR_Art_55_3b,Is of paragraph 2 of this Article The implementing allowed under the GDPR_Art_55_3b?,Medium Risk,template,2025-11-11T12:59:10.195473,0.536
GDPR_Art_55_3b,Are there transparency requirements for of paragraph 2 of this Article The implementing?,Medium Risk,template,2025-11-11T12:59:10.195491,0.517
GDPR_Art_55_3b,What are the obligations regarding of paragraph 2 of this Article The implementing?,Medium Risk,template,2025-11-11T12:59:10.195508,0.66
GDPR_Art_55_3b,Can we process of paragraph 2 of this Article The implementing data under this law?,Medium Risk,template,2025-11-11T12:59:10.195525,0.545
GDPR_Art_55_3b,Who is responsible for ensuring of paragraph 2 of this Article The implementing compliance?,Medium Risk,template,2025-11-11T12:59:10.195554,0.632
GDPR_Art_55_3b,Does this law prohibit of paragraph 2 of this Article The implementing?,Medium Risk,template,2025-11-11T12:59:10.195570,0.598
GDPR_Art_55_3b,What penalties apply if of paragraph 2 of this Article The implementing is violated?,Medium Risk,template,2025-11-11T12:59:10.195587,0.573
GDPR_Art_55_3b,How can we meet GDPR_Art_55_3b requirements on of paragraph 2 of this Article The implementing?,Medium Risk,template,2025-11-11T12:59:10.195602,0.51
GDPR_Art_55_4_Intro,What does GDPR_Art_55_4_Intro say about The Commission shall on an ongoing basis monitor?,Medium Risk,template,2025-11-11T12:59:10.516609,0.64
GDPR_Art_55_4_Intro,Do we need to comply with GDPR_Art_55_4_Intro when handling The Commission shall on an ongoing basis monitor?,Medium Risk,template,2025-11-11T12:59:10.516657,0.58
GDPR_Art_55_4_Intro,Is The Commission shall on an ongoing basis monitor allowed under the GDPR_Art_55_4_Intro?,Medium Risk,template,2025-11-11T12:59:10.516676,0.577
GDPR_Art_55_4_Intro,Are there transparency requirements for The Commission shall on an ongoing basis monitor?,Medium Risk,template,2025-11-11T12:59:10.516694,0.618
GDPR_Art_55_4_Intro,What are the obligations regarding The Commission shall on an ongoing basis monitor?,Medium Risk,template,2025-11-11T12:59:10.516711,0.619
GDPR_Art_55_4_Intro,Can we process The Commission shall on an ongoing basis monitor data under this law?,Medium Risk,template,2025-11-11T12:59:10.516728,0.519
GDPR_Art_55_4_Intro,Who is responsible for ensuring The Commission shall on an ongoing basis monitor compliance?,Medium Risk,template,2025-11-11T12:59:10.516746,0.628
GDPR_Art_55_4_Intro,Does this law prohibit The Commission shall on an ongoing basis monitor?,Medium Risk,template,2025-11-11T12:59:10.516762,0.518
GDPR_Art_55_4_Intro,What penalties apply if The Commission shall on an ongoing basis monitor is violated?,Medium Risk,template,2025-11-11T12:59:10.516778,0.542
GDPR_Art_55_4_Intro,How can we meet GDPR_Art_55_4_Intro requirements on The Commission shall on an ongoing basis monitor?,Medium Risk,template,2025-11-11T12:59:10.516794,0.547
GDPR_Art_55_46,What does GDPR_Art_55_46 say about of Directive 95 46 EC?,Medium Risk,template,2025-11-11T12:59:10.952227,0.776
GDPR_Art_55_46,Do we need to comply with GDPR_Art_55_46 when handling of Directive 95 46 EC?,Medium Risk,template,2025-11-11T12:59:10.952262,0.683
GDPR_Art_55_46,Is of Directive 95 46 EC allowed under the GDPR_Art_55_46?,Medium Risk,template,2025-11-11T12:59:10.952305,0.775
GDPR_Art_55_46,Are there transparency requirements for of Directive 95 46 EC?,Medium Risk,template,2025-11-11T12:59:10.952319,0.794
GDPR_Art_55_46,What are the obligations regarding of Directive 95 46 EC?,Medium Risk,template,2025-11-11T12:59:10.952331,0.879
GDPR_Art_55_46,Can we process of Directive 95 46 EC data under this law?,Medium Risk,template,2025-11-11T12:59:10.952344,0.75
GDPR_Art_55_46,Who is responsible for ensuring of Directive 95 46 EC compliance?,Medium Risk,template,2025-11-11T12:59:10.952357,0.827
GDPR_Art_55_46,Does this law prohibit of Directive 95 46 EC?,Medium Risk,template,2025-11-11T12:59:10.952369,0.821
GDPR_Art_55_46,What penalties apply if of Directive 95 46 EC is violated?,Medium Risk,template,2025-11-11T12:59:10.952382,0.743
GDPR_Art_55_46,How can we meet GDPR_Art_55_46 requirements on of Directive 95 46 EC?,Medium Risk,template,2025-11-11T12:59:10.952396,0.71
GDPR_Art_55_5,What does GDPR_Art_55_5 say about The Commission shall where available information reveals in?,Medium Risk,template,2025-11-11T12:59:11.320740,0.491
GDPR_Art_55_5,Do we need to comply with GDPR_Art_55_5 when handling The Commission shall where available information reveals in?,Medium Risk,template,2025-11-11T12:59:11.320773,0.471
GDPR_Art_55_5,Is The Commission shall where available information reveals in allowed under the GDPR_Art_55_5?,Medium Risk,template,2025-11-11T12:59:11.320789,0.474
GDPR_Art_55_5,Are there transparency requirements for The Commission shall where available information reveals in?,Medium Risk,template,2025-11-11T12:59:11.320806,0.472
GDPR_Art_55_5,What are the obligations regarding The Commission shall where available information reveals in?,Medium Risk,template,2025-11-11T12:59:11.320820,0.556
GDPR_Art_55_5,Can we process The Commission shall where available information reveals in data under this law?,Medium Risk,template,2025-11-11T12:59:11.320836,0.49
GDPR_Art_55_5,Who is responsible for ensuring The Commission shall where available information reveals in compliance?,Medium Risk,template,2025-11-11T12:59:11.320851,0.589
GDPR_Art_55_5,Does this law prohibit The Commission shall where available information reveals in?,Medium Risk,template,2025-11-11T12:59:11.320865,0.446
